Time [s],Packet ID,MOSI,MISO,Actual Value
5.3421470000,1173,0x05,,
5.3423380000,1173,0xA0,,
5.3425965000,1174,0xFF,,
5.3428405000,1175,0xFF,,
5.3431630000,1175,0xFF,,
5.4412460000,1175,0xE0,,7
5.4414925000,1175,0xDA,,2
5.4417820000,1175,0x60,,1
5.4420300000,1175,0xFD,,0.
5.4423205000,1175,0x00,,
5.4425645000,1175,0x00,,
5.4428575000,1175,0xFE,,8
5.4431115000,1175,0xE7,,9.
5.4434360000,1175,0xF2,,3
5.4436850000,1175,0x00,,
5.4439700000,1175,0x00,,
5.4442175000,1175,0x00,,
5.4444390000,1175,0x20,,
5.4448155000,1176,0x10,,
5.4451700000,1177,0x3F,,
5.4454250000,1177,0xCF,,
5.4457130000,1177,0x06,,
5.4460420000,1177,0x4F,,
5.4462820000,1177,0x44,,
5.4465115000,1177,0x17,,
5.4468210000,1178,0x11,,
5.4471780000,1179,0x3F,,
5.4474330000,1179,0xCF,,
5.4477210000,1179,0x06,,
5.4479705000,1179,0x4F,,
5.4482105000,1179,0x44,,
5.4484400000,1179,0x17,,
5.4487490000,1180,0x12,,
5.4490735000,1181,0x3F,,
5.4493290000,1181,0xCF,,
5.4496170000,1181,0x06,,
5.4498670000,1181,0x4F,,
5.4501070000,1181,0x44,,
5.4503365000,1181,0x17,,
5.4506785000,1182,0x13,,
5.4512065000,1183,0x3F,,
5.4514615000,1183,0xCF,,
5.4517495000,1183,0x06,,
5.4519990000,1183,0x4F,,
5.4522395000,1183,0x44,,
5.4524690000,1183,0x17,,
5.4527780000,1184,0x14,,
5.4531025000,1185,0x3F,,
5.4533580000,1185,0xCF,,
5.4536785000,1185,0x06,,
5.4539280000,1185,0x4F,,
5.4541355000,1185,0x44,,
5.4543650000,1185,0x17,,
5.4547070000,1186,0x15,,
5.4550330000,1187,0x3F,,
5.4552885000,1187,0xCF,,
5.4555765000,1187,0x06,,
5.4559380000,1187,0x4F,,
5.4561460000,1187,0x44,,
5.4563750000,1187,0x17,,
5.4567170000,1188,0x00,,
5.4570380000,1189,0x3F,,
5.4572935000,1189,0xBF,,
5.4575835000,1189,0x3F,,
5.4578355000,1189,0x3F,,
5.4580760000,1189,0x04,,
5.4583040000,1189,0x07,,
5.4586125000,1190,0x01,,
5.4589680000,1191,0x3F,,
5.4592235000,1191,0xBF,,
5.4595135000,1191,0x3F,,
5.4597655000,1191,0x3F,,
5.4600055000,1191,0x04,,
5.4602330000,1191,0x07,,
5.4605410000,1192,0x02,,
5.4610645000,1193,0x3F,,
5.4613195000,1193,0xBF,,
5.4616095000,1193,0x3F,,
5.4618615000,1193,0x3F,,
5.4621020000,1193,0x04,,
5.4623300000,1193,0x07,,
5.4626385000,1194,0x03,,
5.4629950000,1195,0x3F,,
5.4632505000,1195,0xBF,,
5.4635405000,1195,0x3F,,
5.4637920000,1195,0x3F,,
5.4640325000,1195,0x04,,
5.4642600000,1195,0x07,,
5.4645685000,1196,0x04,,
5.4648910000,1197,0x3F,,
5.4651465000,1197,0xBF,,
5.4654685000,1197,0x3F,,
5.4657205000,1197,0x3F,,
5.4660375000,1197,0x04,,
5.4662655000,1197,0x07,,
5.4665605000,1198,0x05,,
5.4667845000,1198,0xA0,,
5.4670430000,1199,0xFF,,
5.4672875000,1200,0xFF,,
5.4675770000,1200,0xFF,,
5.5727380000,1200,0xE0,,7
5.5729520000,1200,0xDA,,2
5.5732730000,1200,0x60,,1
5.5735210000,1200,0xFD,,0.
5.5738115000,1200,0x00,,
5.5740555000,1200,0x00,,
5.5743480000,1200,0xFE,,8
5.5746015000,1200,0xE7,,9.
5.5748940000,1200,0xF2,,3
5.5751430000,1200,0x00,,
5.5754280000,1200,0x00,,
5.5756750000,1200,0x00,,
5.5760080000,1200,0x20,,
5.5763840000,1201,0x10,,
5.5767070000,1202,0x3F,,
5.5769625000,1202,0xCF,,
5.5772825000,1202,0x06,,
5.5775325000,1202,0x4F,,
5.5777725000,1202,0x44,,
5.5780015000,1202,0x17,,
5.5783110000,1203,0x11,,
5.5786355000,1204,0x3F,,
5.5788905000,1204,0xCF,,
5.5791790000,1204,0x06,,
5.5794285000,1204,0x4F,,
5.5796685000,1204,0x44,,
5.5798980000,1204,0x17,,
5.5802080000,1205,0x12,,
5.5805640000,1206,0x3F,,
5.5808195000,1206,0xCF,,
5.5813090000,1206,0x06,,
5.5815585000,1206,0x4F,,
5.5817990000,1206,0x44,,
5.5820285000,1206,0x17,,
5.5823380000,1207,0x13,,
5.5826645000,1208,0x3F,,
5.5829195000,1208,0xCF,,
5.5832080000,1208,0x06,,
5.5834575000,1208,0x4F,,
5.5836980000,1208,0x44,,
5.5839275000,1208,0x17,,
5.5842690000,1209,0x14,,
5.5845940000,1210,0x3F,,
5.5848495000,1210,0xCF,,
5.5851375000,1210,0x06,,
5.5853870000,1210,0x4F,,
5.5856275000,1210,0x44,,
5.5858570000,1210,0x17,,
5.5862780000,1211,0x15,,
5.5866040000,1212,0x3F,,
5.5868595000,1212,0xCF,,
5.5871475000,1212,0x06,,
5.5873975000,1212,0x4F,,
5.5876375000,1212,0x44,,
5.5878670000,1212,0x17,,
5.5881770000,1213,0x00,,
5.5885310000,1214,0x3F,,
5.5887860000,1214,0xBF,,
5.5890760000,1214,0x3F,,
5.5893280000,1214,0x3F,,
5.5895685000,1214,0x04,,
5.5897960000,1214,0x07,,
5.5901040000,1215,0x01,,
5.5904275000,1216,0x3F,,
5.5906830000,1216,0xBF,,
5.5911745000,1216,0x3F,,
5.5914265000,1216,0x3F,,
5.5916670000,1216,0x04,,
5.5918945000,1216,0x07,,
5.5922035000,1217,0x02,,
5.5925585000,1218,0x3F,,
5.5928140000,1218,0xBF,,
5.5931030000,1218,0x3F,,
5.5933555000,1218,0x3F,,
5.5935955000,1218,0x04,,
5.5938230000,1218,0x07,,
5.5941310000,1219,0x03,,
5.5944560000,1220,0x3F,,
5.5947110000,1220,0xBF,,
5.5950010000,1220,0x3F,,
5.5952530000,1220,0x3F,,
5.5954935000,1220,0x04,,
5.5957215000,1220,0x07,,
5.5961405000,1221,0x04,,
5.5964635000,1222,0x3F,,
5.5967190000,1222,0xBF,,
5.5970085000,1222,0x3F,,
5.5972610000,1222,0x3F,,
5.5975010000,1222,0x04,,
5.5977290000,1222,0x07,,
5.5980570000,1223,0x05,,
5.5982485000,1223,0xA0,,
5.5985065000,1224,0xFF,,
5.5987510000,1225,0xFF,,
5.5990730000,1225,0xFF,,
5.7012350000,1225,0xE0,,7
5.7014810000,1225,0xDA,,2
5.7019370000,1225,0x60,,1
5.7021850000,1225,0xFD,,0.
5.7024760000,1225,0x00,,
5.7028870000,1225,0x00,,
5.7031795000,1225,0xFE,,8
5.7034335000,1225,0xE7,,9.
5.7037260000,1225,0xF2,,3
5.7041415000,1225,0x00,,
5.7044260000,1225,0x00,,
5.7046730000,1225,0x00,,
5.7050290000,1225,0x20,,
5.7054380000,1226,0x10,,
5.7057610000,1227,0x3F,,
5.7062630000,1227,0xCF,,
5.7065505000,1227,0x06,,
5.7068000000,1227,0x4F,,
5.7072070000,1227,0x44,,
5.7074365000,1227,0x17,,
5.7077460000,1228,0x11,,
5.7082375000,1229,0x3F,,
5.7084930000,1229,0xCF,,
5.7087810000,1229,0x06,,
5.7091975000,1229,0x4F,,
5.7094380000,1229,0x44,,
5.7096675000,1229,0x17,,
5.7101440000,1230,0x12,,
5.7104685000,1231,0x3F,,
5.7107235000,1231,0xCF,,
5.7113805000,1231,0x06,,
5.7116305000,1231,0x4F,,
5.7118700000,1231,0x44,,
5.7122805000,1231,0x17,,
5.7126220000,1232,0x13,,
5.7129485000,1233,0x3F,,
5.7132040000,1233,0xCF,,
5.7134925000,1233,0x06,,
5.7137420000,1233,0x4F,,
5.7139820000,1233,0x44,,
5.7142115000,1233,0x17,,
5.7145215000,1234,0x14,,
5.7148780000,1235,0x3F,,
5.7151330000,1235,0xCF,,
5.7154210000,1235,0x06,,
5.7156710000,1235,0x4F,,
5.7159115000,1235,0x44,,
5.7162200000,1235,0x17,,
5.7165300000,1236,0x15,,
5.7168880000,1237,0x3F,,
5.7171430000,1237,0xCF,,
5.7174310000,1237,0x06,,
5.7176800000,1237,0x4F,,
5.7179205000,1237,0x44,,
5.7181495000,1237,0x17,,
5.7184585000,1238,0x00,,
5.7187795000,1239,0x3F,,
5.7190350000,1239,0xBF,,
5.7193250000,1239,0x3F,,
5.7195770000,1239,0x3F,,
5.7198175000,1239,0x04,,
5.7200450000,1239,0x07,,
5.7203860000,1240,0x01,,
5.7207095000,1241,0x3F,,
5.7209645000,1241,0xBF,,
5.7214855000,1241,0x3F,,
5.7217375000,1241,0x3F,,
5.7219780000,1241,0x04,,
5.7222060000,1241,0x07,,
5.7225145000,1242,0x02,,
5.7228375000,1243,0x3F,,
5.7230930000,1243,0xBF,,
5.7234150000,1243,0x3F,,
5.7236675000,1243,0x3F,,
5.7239075000,1243,0x04,,
5.7241355000,1243,0x07,,
5.7244440000,1244,0x03,,
5.7247690000,1245,0x3F,,
5.7250240000,1245,0xBF,,
5.7253140000,1245,0x3F,,
5.7255660000,1245,0x3F,,
5.7258060000,1245,0x04,,
5.7261445000,1245,0x07,,
5.7264525000,1246,0x04,,
5.7267760000,1247,0x3F,,
5.7270310000,1247,0xBF,,
5.7273205000,1247,0x3F,,
5.7275730000,1247,0x3F,,
5.7278130000,1247,0x04,,
5.7280410000,1247,0x07,,
5.7283365000,1248,0x05,,
5.7285600000,1248,0xA0,,
5.7288185000,1249,0xFF,,
5.7290630000,1250,0xFF,,
5.7293525000,1250,0xFF,,
5.7951030000,1250,0xE0,,7
5.7953490000,1250,0xDA,,2
5.7956380000,1250,0x60,,1
5.7958855000,1250,0xFD,,0.
5.7962555000,1250,0x00,,
5.7964990000,1250,0x00,,
5.7968245000,1250,0xFE,,8
5.7970780000,1250,0xE7,,9.
5.7973705000,1250,0xF2,,3
5.7976195000,1250,0x00,,
5.7979040000,1250,0x00,,
5.7981515000,1250,0x00,,
5.7983730000,1250,0x20,,
5.7987495000,1251,0x10,,
5.7991055000,1252,0x3F,,
5.7993605000,1252,0xCF,,
5.7996490000,1252,0x06,,
5.7998985000,1252,0x4F,,
5.8001390000,1252,0x44,,
5.8003680000,1252,0x17,,
5.8006770000,1253,0x11,,
5.8010015000,1254,0x3F,,
5.8014605000,1254,0xCF,,
5.8017485000,1254,0x06,,
5.8019980000,1254,0x4F,,
5.8022385000,1254,0x44,,
5.8024680000,1254,0x17,,
5.8027775000,1255,0x12,,
5.8031340000,1256,0x3F,,
5.8033895000,1256,0xCF,,
5.8036775000,1256,0x06,,
5.8039270000,1256,0x4F,,
5.8041670000,1256,0x44,,
5.8043965000,1256,0x17,,
5.8047060000,1257,0x13,,
5.8050325000,1258,0x3F,,
5.8052875000,1258,0xCF,,
5.8056080000,1258,0x06,,
5.8058575000,1258,0x4F,,
5.8061775000,1258,0x44,,
5.8064070000,1258,0x17,,
5.8067160000,1259,0x14,,
5.8070410000,1260,0x3F,,
5.8072960000,1260,0xCF,,
5.8076165000,1260,0x06,,
5.8078660000,1260,0x4F,,
5.8081065000,1260,0x44,,
5.8083035000,1260,0x17,,
5.8086445000,1261,0x15,,
5.8089710000,1262,0x3F,,
5.8092265000,1262,0xCF,,
5.8095150000,1262,0x06,,
5.8097645000,1262,0x4F,,
5.8100045000,1262,0x44,,
5.8102340000,1262,0x17,,
5.8105440000,1263,0x00,,
5.8108980000,1264,0x3F,,
5.8113235000,1264,0xBF,,
5.8116455000,1264,0x3F,,
5.8118975000,1264,0x3F,,
5.8121370000,1264,0x04,,
5.8123645000,1264,0x07,,
5.8126725000,1265,0x01,,
5.8129960000,1266,0x3F,,
5.8132510000,1266,0xBF,,
5.8135410000,1266,0x3F,,
5.8137930000,1266,0x3F,,
5.8140330000,1266,0x04,,
5.8142610000,1266,0x07,,
5.8145695000,1267,0x02,,
5.8149250000,1268,0x3F,,
5.8151800000,1268,0xBF,,
5.8154700000,1268,0x3F,,
5.8157215000,1268,0x3F,,
5.8159620000,1268,0x04,,
5.8162675000,1268,0x07,,
5.8165765000,1269,0x03,,
5.8169330000,1270,0x3F,,
5.8171885000,1270,0xBF,,
5.8174780000,1270,0x3F,,
5.8177300000,1270,0x3F,,
5.8179705000,1270,0x04,,
5.8181985000,1270,0x07,,
5.8185070000,1271,0x04,,
5.8188300000,1272,0x3F,,
5.8190850000,1272,0xBF,,
5.8194075000,1272,0x3F,,
5.8196595000,1272,0x3F,,
5.8199000000,1272,0x04,,
5.8200955000,1272,0x07,,
5.8204230000,1273,0x05,,
5.8206470000,1273,0xA0,,
5.8209050000,1274,0xFF,,
5.8213825000,1275,0xFF,,
5.8216720000,1275,0xFF,,
5.9194955000,1275,0xE0,,7
5.9197415000,1275,0xDA,,2
5.9200310000,1275,0x60,,1
5.9202785000,1275,0xFD,,0.
5.9205695000,1275,0x00,,
5.9208135000,1275,0x00,,
5.9211065000,1275,0xFE,,8
5.9215930000,1275,0xE7,,9.
5.9219180000,1275,0xF2,,3
5.9221670000,1275,0x00,,
5.9224520000,1275,0x00,,
5.9226995000,1275,0x00,,
5.9229210000,1275,0x20,,
5.9232970000,1276,0x10,,
5.9236195000,1277,0x3F,,
5.9239070000,1277,0xCF,,
5.9241950000,1277,0x06,,
5.9244445000,1277,0x4F,,
5.9246850000,1277,0x44,,
5.9249145000,1277,0x17,,
5.9252235000,1278,0x11,,
5.9255480000,1279,0x3F,,
5.9258030000,1279,0xCF,,
5.9260910000,1279,0x06,,
5.9264525000,1279,0x4F,,
5.9266930000,1279,0x44,,
5.9269220000,1279,0x17,,
5.9272315000,1280,0x12,,
5.9275560000,1281,0x3F,,
5.9278115000,1281,0xCF,,
5.9280995000,1281,0x06,,
5.9283495000,1281,0x4F,,
5.9285895000,1281,0x44,,
5.9288190000,1281,0x17,,
5.9291285000,1282,0x13,,
5.9294865000,1283,0x3F,,
5.9297420000,1283,0xCF,,
5.9300300000,1283,0x06,,
5.9302795000,1283,0x4F,,
5.9305200000,1283,0x44,,
5.9307495000,1283,0x17,,
5.9310590000,1284,0x14,,
5.9315850000,1285,0x3F,,
5.9318405000,1285,0xCF,,
5.9321290000,1285,0x06,,
5.9323785000,1285,0x4F,,
5.9326190000,1285,0x44,,
5.9328485000,1285,0x17,,
5.9331900000,1286,0x15,,
5.9335165000,1287,0x3F,,
5.9337720000,1287,0xCF,,
5.9340600000,1287,0x06,,
5.9343095000,1287,0x4F,,
5.9345500000,1287,0x44,,
5.9347795000,1287,0x17,,
5.9350895000,1288,0x00,,
5.9354435000,1289,0x3F,,
5.9356990000,1289,0xBF,,
5.9359885000,1289,0x3F,,
5.9363200000,1289,0x3F,,
5.9365600000,1289,0x04,,
5.9367880000,1289,0x07,,
5.9370965000,1290,0x01,,
5.9374515000,1291,0x3F,,
5.9377065000,1291,0xBF,,
5.9379960000,1291,0x3F,,
5.9382480000,1291,0x3F,,
5.9384885000,1291,0x04,,
5.9387160000,1291,0x07,,
5.9390245000,1292,0x02,,
5.9393475000,1293,0x3F,,
5.9396030000,1293,0xBF,,
5.9398925000,1293,0x3F,,
5.9401450000,1293,0x3F,,
5.9403850000,1293,0x04,,
5.9406130000,1293,0x07,,
5.9409540000,1294,0x03,,
5.9414800000,1295,0x3F,,
5.9417350000,1295,0xBF,,
5.9420245000,1295,0x3F,,
5.9422770000,1295,0x3F,,
5.9425175000,1295,0x04,,
5.9427445000,1295,0x07,,
5.9430530000,1296,0x04,,
5.9433760000,1297,0x3F,,
5.9436310000,1297,0xBF,,
5.9439210000,1297,0x3F,,
5.9441730000,1297,0x3F,,
5.9444135000,1297,0x04,,
5.9446415000,1297,0x07,,
5.9449690000,1298,0x05,,
5.9451605000,1298,0xA0,,
5.9454190000,1299,0xFF,,
5.9456635000,1300,0xFF,,
5.9459855000,1300,0xFF,,
6.0186195000,1300,0xE0,,7
6.0188655000,1300,0xDA,,2
6.0191870000,1300,0x60,,1
6.0194350000,1300,0xFD,,0.
6.0197255000,1300,0x00,,
6.0199690000,1300,0x00,,
6.0202615000,1300,0xFE,,8
6.0205150000,1300,0xE7,,9.
6.0208075000,1300,0xF2,,3
6.0210565000,1300,0x00,,
6.0215750000,1300,0x00,,
6.0218220000,1300,0x00,,
6.0220435000,1300,0x20,,
6.0224530000,1301,0x10,,
6.0227760000,1302,0x3F,,
6.0230315000,1302,0xCF,,
6.0233195000,1302,0x06,,
6.0235695000,1302,0x4F,,
6.0238095000,1302,0x44,,
6.0240390000,1302,0x17,,
6.0243485000,1303,0x11,,
6.0247055000,1304,0x3F,,
6.0249610000,1304,0xCF,,
6.0252490000,1304,0x06,,
6.0254980000,1304,0x4F,,
6.0257385000,1304,0x44,,
6.0259680000,1304,0x17,,
6.0263560000,1305,0x12,,
6.0267130000,1306,0x3F,,
6.0269680000,1306,0xCF,,
6.0272565000,1306,0x06,,
6.0275060000,1306,0x4F,,
6.0277460000,1306,0x44,,
6.0279755000,1306,0x17,,
6.0282845000,1307,0x13,,
6.0286110000,1308,0x3F,,
6.0288665000,1308,0xCF,,
6.0291865000,1308,0x06,,
6.0294365000,1308,0x4F,,
6.0296440000,1308,0x44,,
6.0298735000,1308,0x17,,
6.0302155000,1309,0x14,,
6.0305400000,1310,0x3F,,
6.0307955000,1310,0xCF,,
6.0310835000,1310,0x06,,
6.0315350000,1310,0x4F,,
6.0317755000,1310,0x44,,
6.0320050000,1310,0x17,,
6.0323145000,1311,0x15,,
6.0326405000,1312,0x3F,,
6.0328960000,1312,0xCF,,
6.0332165000,1312,0x06,,
6.0334660000,1312,0x4F,,
6.0337060000,1312,0x44,,
6.0339030000,1312,0x17,,
6.0342445000,1313,0x00,,
6.0345660000,1314,0x3F,,
6.0348215000,1314,0xBF,,
6.0351110000,1314,0x3F,,
6.0353635000,1314,0x3F,,
6.0356035000,1314,0x04,,
6.0358315000,1314,0x07,,
6.0361400000,1315,0x01,,
6.0365745000,1316,0x3F,,
6.0368300000,1316,0xBF,,
6.0371195000,1316,0x3F,,
6.0373720000,1316,0x3F,,
6.0376120000,1316,0x04,,
6.0378400000,1316,0x07,,
6.0381485000,1317,0x02,,
6.0385040000,1318,0x3F,,
6.0387590000,1318,0xBF,,
6.0390485000,1318,0x3F,,
6.0393005000,1318,0x3F,,
6.0395410000,1318,0x04,,
6.0397685000,1318,0x07,,
6.0400770000,1319,0x03,,
6.0404010000,1320,0x3F,,
6.0406565000,1320,0xBF,,
6.0409780000,1320,0x3F,,
6.0413985000,1320,0x3F,,
6.0416390000,1320,0x04,,
6.0418665000,1320,0x07,,
6.0421755000,1321,0x04,,
6.0425305000,1322,0x3F,,
6.0427860000,1322,0xBF,,
6.0430760000,1322,0x3F,,
6.0433280000,1322,0x3F,,
6.0435685000,1322,0x04,,
6.0437960000,1322,0x07,,
6.0440920000,1323,0x05,,
6.0443155000,1323,0xA0,,
6.0445740000,1324,0xFF,,
6.0448180000,1325,0xFF,,
6.0451080000,1325,0xFF,,
6.1432335000,1325,0xE0,,7
6.1434800000,1325,0xDA,,2
6.1437610000,1325,0x60,,1
6.1440090000,1325,0xFD,,0.
6.1442915000,1325,0x00,,
6.1445350000,1325,0x00,,
6.1448200000,1325,0xFE,,8
6.1450735000,1325,0xE7,,9.
6.1453580000,1325,0xF2,,3
6.1456065000,1325,0x00,,
6.1458835000,1325,0x00,,
6.1461305000,1325,0x00,,
6.1464315000,1325,0x20,,
6.1468400000,1326,0x10,,
6.1471545000,1327,0x3F,,
6.1474100000,1327,0xCF,,
6.1476900000,1327,0x06,,
6.1479395000,1327,0x4F,,
6.1481800000,1327,0x44,,
6.1484095000,1327,0x17,,
6.1487515000,1328,0x11,,
6.1490680000,1329,0x3F,,
6.1493230000,1329,0xCF,,
6.1496035000,1329,0x06,,
6.1498530000,1329,0x4F,,
6.1500930000,1329,0x44,,
6.1503225000,1329,0x17,,
6.1506325000,1330,0x12,,
6.1509485000,1331,0x3F,,
6.1512040000,1331,0xCF,,
6.1516860000,1331,0x06,,
6.1519355000,1331,0x4F,,
6.1521760000,1331,0x44,,
6.1524055000,1331,0x17,,
6.1527150000,1332,0x13,,
6.1530650000,1333,0x3F,,
6.1533200000,1333,0xCF,,
6.1536000000,1333,0x06,,
6.1538495000,1333,0x4F,,
6.1540900000,1333,0x44,,
6.1543195000,1333,0x17,,
6.1546285000,1334,0x14,,
6.1549450000,1335,0x3F,,
6.1552005000,1335,0xCF,,
6.1555130000,1335,0x06,,
6.1557625000,1335,0x4F,,
6.1559705000,1335,0x44,,
6.1561995000,1335,0x17,,
6.1566205000,1336,0x15,,
6.1569390000,1337,0x3F,,
6.1571945000,1337,0xCF,,
6.1574745000,1337,0x06,,
6.1577240000,1337,0x4F,,
6.1579645000,1337,0x44,,
6.1581940000,1337,0x17,,
6.1585365000,1338,0x00,,
6.1588495000,1339,0x3F,,
6.1591045000,1339,0xBF,,
6.1593860000,1339,0x3F,,
6.1596385000,1339,0x3F,,
6.1598785000,1339,0x04,,
6.1601065000,1339,0x07,,
6.1604150000,1340,0x01,,
6.1607300000,1341,0x3F,,
6.1609850000,1341,0xBF,,
6.1614695000,1341,0x3F,,
6.1617215000,1341,0x3F,,
6.1619620000,1341,0x04,,
6.1621900000,1341,0x07,,
6.1625305000,1342,0x02,,
6.1628450000,1343,0x3F,,
6.1631005000,1343,0xBF,,
6.1633820000,1343,0x3F,,
6.1636340000,1343,0x3F,,
6.1638745000,1343,0x04,,
6.1641025000,1343,0x07,,
6.1644110000,1344,0x03,,
6.1647275000,1345,0x3F,,
6.1649825000,1345,0xBF,,
6.1652970000,1345,0x3F,,
6.1655485000,1345,0x3F,,
6.1657890000,1345,0x04,,
6.1659845000,1345,0x07,,
6.1664030000,1346,0x04,,
6.1667180000,1347,0x3F,,
6.1669735000,1347,0xBF,,
6.1672550000,1347,0x3F,,
6.1675070000,1347,0x3F,,
6.1677475000,1347,0x04,,
6.1679755000,1347,0x07,,
6.1683030000,1348,0x05,,
6.1684945000,1348,0xA0,,
6.1687530000,1349,0xFF,,
6.1689975000,1350,0xFF,,
6.1693195000,1350,0xFF,,
6.2733935000,1350,0xE0,,7
6.2736395000,1350,0xDA,,2
6.2739210000,1350,0x60,,1
6.2741685000,1350,0xFD,,0.
6.2744515000,1350,0x00,,
6.2746955000,1350,0x00,,
6.2749800000,1350,0xFE,,8
6.2752340000,1350,0xE7,,9.
6.2755185000,1350,0xF2,,3
6.2757670000,1350,0x00,,
6.2760440000,1350,0x00,,
6.2762910000,1350,0x00,,
6.2766240000,1350,0x20,,
6.2770010000,1351,0x10,,
6.2773480000,1352,0x3F,,
6.2776030000,1352,0xCF,,
6.2778825000,1352,0x06,,
6.2781325000,1352,0x4F,,
6.2783725000,1352,0x44,,
6.2786020000,1352,0x17,,
6.2789115000,1353,0x11,,
6.2792285000,1354,0x3F,,
6.2794840000,1354,0xCF,,
6.2797640000,1354,0x06,,
6.2800135000,1354,0x4F,,
6.2802540000,1354,0x44,,
6.2804835000,1354,0x17,,
6.2807930000,1355,0x12,,
6.2811410000,1356,0x3F,,
6.2815985000,1356,0xCF,,
6.2818785000,1356,0x06,,
6.2821280000,1356,0x4F,,
6.2823680000,1356,0x44,,
6.2825975000,1356,0x17,,
6.2829070000,1357,0x13,,
6.2832245000,1358,0x3F,,
6.2834795000,1358,0xCF,,
6.2837595000,1358,0x06,,
6.2840095000,1358,0x4F,,
6.2842495000,1358,0x44,,
6.2844790000,1358,0x17,,
6.2847885000,1359,0x14,,
6.2851375000,1360,0x3F,,
6.2853930000,1360,0xCF,,
6.2856725000,1360,0x06,,
6.2859220000,1360,0x4F,,
6.2861620000,1360,0x44,,
6.2864705000,1360,0x17,,
6.2867800000,1361,0x15,,
6.2871300000,1362,0x3F,,
6.2873855000,1362,0xCF,,
6.2876650000,1362,0x06,,
6.2879145000,1362,0x4F,,
6.2881545000,1362,0x44,,
6.2883840000,1362,0x17,,
6.2886935000,1363,0x00,,
6.2890065000,1364,0x3F,,
6.2892620000,1364,0xBF,,
6.2895435000,1364,0x3F,,
6.2897955000,1364,0x3F,,
6.2900360000,1364,0x04,,
6.2902640000,1364,0x07,,
6.2905725000,1365,0x01,,
6.2909190000,1366,0x3F,,
6.2911745000,1366,0xBF,,
6.2916585000,1366,0x3F,,
6.2919105000,1366,0x3F,,
6.2921505000,1366,0x04,,
6.2923780000,1366,0x07,,
6.2926870000,1367,0x02,,
6.2930020000,1368,0x3F,,
6.2932570000,1368,0xBF,,
6.2935385000,1368,0x3F,,
6.2937905000,1368,0x3F,,
6.2940310000,1368,0x04,,
6.2942590000,1368,0x07,,
6.2945675000,1369,0x03,,
6.2949160000,1370,0x3F,,
6.2951715000,1370,0xBF,,
6.2954530000,1370,0x3F,,
6.2957050000,1370,0x3F,,
6.2959450000,1370,0x04,,
6.2961725000,1370,0x07,,
6.2965585000,1371,0x04,,
6.2969055000,1372,0x3F,,
6.2971610000,1372,0xBF,,
6.2974425000,1372,0x3F,,
6.2976950000,1372,0x3F,,
6.2979350000,1372,0x04,,
6.2981620000,1372,0x07,,
6.2984575000,1373,0x05,,
6.2986810000,1373,0xA0,,
6.2989395000,1374,0xFF,,
6.2991840000,1375,0xFF,,
6.2994735000,1375,0xFF,,
6.3975025000,1375,0xE0,,7
6.3977490000,1375,0xDA,,2
6.3980300000,1375,0x60,,1
6.3982780000,1375,0xFD,,0.
6.3985605000,1375,0x00,,
6.3988045000,1375,0x00,,
6.3990890000,1375,0xFE,,8
6.3993430000,1375,0xE7,,9.
6.3996595000,1375,0xF2,,3
6.3999085000,1375,0x00,,
6.4001850000,1375,0x00,,
6.4004325000,1375,0x00,,
6.4006540000,1375,0x20,,
6.4010300000,1376,0x10,,
6.4013445000,1377,0x3F,,
6.4018015000,1377,0xCF,,
6.4020815000,1377,0x06,,
6.4023315000,1377,0x4F,,
6.4025715000,1377,0x44,,
6.4028010000,1377,0x17,,
6.4031105000,1378,0x11,,
6.4034595000,1379,0x3F,,
6.4037145000,1379,0xCF,,
6.4039945000,1379,0x06,,
6.4042440000,1379,0x4F,,
6.4044840000,1379,0x44,,
6.4047135000,1379,0x17,,
6.4050225000,1380,0x12,,
6.4053395000,1381,0x3F,,
6.4055950000,1381,0xCF,,
6.4058750000,1381,0x06,,
6.4061245000,1381,0x4F,,
6.4063650000,1381,0x44,,
6.4067060000,1381,0x17,,
6.4070150000,1382,0x13,,
6.4073335000,1383,0x3F,,
6.4075885000,1383,0xCF,,
6.4078690000,1383,0x06,,
6.4081185000,1383,0x4F,,
6.4083585000,1383,0x44,,
6.4085880000,1383,0x17,,
6.4089300000,1384,0x14,,
6.4092465000,1385,0x3F,,
6.4095020000,1385,0xCF,,
6.4097820000,1385,0x06,,
6.4100315000,1385,0x4F,,
6.4102720000,1385,0x44,,
6.4105015000,1385,0x17,,
6.4108110000,1386,0x15,,
6.4111290000,1387,0x3F,,
6.4113845000,1387,0xCF,,
6.4118665000,1387,0x06,,
6.4121160000,1387,0x4F,,
6.4123560000,1387,0x44,,
6.4125855000,1387,0x17,,
6.4128955000,1388,0x00,,
6.4132410000,1389,0x3F,,
6.4134965000,1389,0xBF,,
6.4137780000,1389,0x3F,,
6.4140300000,1389,0x3F,,
6.4142705000,1389,0x04,,
6.4144980000,1389,0x07,,
6.4148065000,1390,0x01,,
6.4151205000,1391,0x3F,,
6.4153760000,1391,0xBF,,
6.4156580000,1391,0x3F,,
6.4159425000,1391,0x3F,,
6.4161500000,1391,0x04,,
6.4163780000,1391,0x07,,
6.4167985000,1392,0x02,,
6.4171130000,1393,0x3F,,
6.4173685000,1393,0xBF,,
6.4176500000,1393,0x3F,,
6.4179020000,1393,0x3F,,
6.4181425000,1393,0x04,,
6.4183705000,1393,0x07,,
